,time (us),gyro,sim ACC,mag,alt (m),temp,time (s),Senor Acc (m/s^2),Sensor Acc (gs),,R1,R2,,realALT,,,,,,,,,,,,,
,128657500,0,2052,0,738.799,25.5,128.6575,9.7822512,0.997171376,,10.07815539,2.31736379,,736.482,158.0425,0,32.094,0,32.094,0.007,0,0.007,22.356,1.447,-22.309,0.020043,736.482
,128723750,0,2046,0,735.303,25.5,128.72375,9.7822512,0.997171376,,4.353121617,0.967844247,,734.335,158.13875,0,32.094,0,32.094,0.007,0,0.007,22.355,1.449,-22.308,0.020042,734.335
,128790000,0,2024,0,731.856,25.5,128.79,9.7822512,0.997171376,,-17.51221694,-0.332013331,,732.188,158.235,0,32.094,0,32.094,0.007,0,0.007,22.354,1.45,-22.307,0.020041,732.188
,128856250,0,2044,0,728.342,25.5,128.85625,9.7822512,0.997171376,,2.623005489,-1.699377011,,730.041,158.33125,0,32.094,0,32.094,0.007,0,0.007,22.354,1.452,-22.307,0.020041,730.041
,128922500,0,2039,0,730.364,25.5,128.9225,9.7822512,0.997171376,,-2.896145118,2.470292065,,727.894,158.4275,0,32.094,0,32.094,0.007,0,0.007,22.353,1.453,-22.306,0.02004,727.894
,128988750,0,2050,0,722.477,25.5,128.98875,9.7822512,0.997171376,,8.367366033,-3.269801865,,725.747,158.52375,0,32.094,0,32.094,0.007,0,0.007,22.353,1.454,-22.305,0.020039,725.747
,129055000,0,2033,0,725.357,25.5,129.055,9.7822512,0.997171376,,-8.622179769,1.756812482,,723.6,158.62,0,32.094,0,32.094,0.007,0,0.007,22.352,1.456,-22.305,0.020038,723.6
,129121250,0,2015,0,723.527,25.5,129.12125,9.7822512,0.997171376,,-26.48816421,2.073834654,,721.453,158.71625,0,32.094,0,32.094,0.007,0,0.007,22.351,1.457,-22.304,0.020038,721.453
,129187500,0,2038,0,721.367,25.5,129.1875,9.7822512,0.997171376,,-3.281522443,2.059772074,,719.307,158.8125,0,32.094,0,32.094,0.007,0,0.007,22.351,1.459,-22.303,0.020037,719.307
,129253750,0,2031,0,717.377,25.5,129.25375,9.7822512,0.997171376,,-10.29215261,0.217394601,,717.16,158.90875,0,32.094,0,32.094,0.007,0,0.007,22.35,1.46,-22.302,0.020036,717.16
,129320000,0,2020,0,713.275,25.5,129.32,9.7822512,0.997171376,,-22.03600196,-1.738335582,,715.013,159.005,0,32.094,0,32.094,0.007,0,0.007,22.35,1.461,-22.302,0.020036,715.013
,129386250,0,2043,0,713.419,25.5,129.38625,9.7822512,0.997171376,,1.090407689,0.552067829,,712.867,159.10125,0,32.094,0,32.094,0.007,0,0.007,22.349,1.463,-22.301,0.020035,712.867
,129452500,0,2018,0,712.427,25.5,129.4525,9.7822512,0.997171376,,-23.96038831,1.705836868,,710.721,159.1975,0,32.094,0,32.094,0.007,0,0.007,22.348,1.464,-22.3,0.020034,710.721
,129518750,0,2022,0,712.079,25.5,129.51875,9.7822512,0.997171376,,-19.24097146,3.505459569,,708.574,159.29375,0,32.094,0,32.094,0.007,0,0.007,22.348,1.466,-22.3,0.020034,708.574
,129585000,0,2040,0,704.806,25.5,129.585,9.7822512,0.997171376,,-1.818720415,-1.622233313,,706.428,159.39,0,32.094,0,32.094,0.007,0,0.007,22.347,1.467,-22.299,0.020033,706.428
,129651250,0,2040,0,707.554,25.5,129.65125,9.7822512,0.997171376,,-1.989297095,3.272478534,,704.282,159.48625,0,32.094,0,32.094,0.007,0,0.007,22.347,1.468,-22.298,0.020032,704.282
,129717500,0,2039,0,700.64,25.5,129.7175,9.7822512,0.997171376,,-2.594978878,-1.495133895,,702.135,159.5825,0,32.094,0,32.094,0.007,0,0.007,22.346,1.47,-22.298,0.020032,702.135
,129783750,0,2022,0,698.253,25.5,129.78375,9.7822512,0.997171376,,-19.91076673,-1.735913417,,699.989,159.67875,0,32.094,0,32.094,0.007,0,0.007,22.345,1.471,-22.297,0.020031,699.989
,129850000,0,2025,0,698.081,25.5,129.85,9.7822512,0.997171376,,-16.2507742,0.237735153,,697.843,159.775,0,32.094,0,32.094,0.007,0,0.007,22.345,1.473,-22.296,0.02003,697.843
,129916250,0,2043,0,696.331,25.5,129.91625,9.7822512,0.997171376,,0.874452261,0.633650489,,695.697,159.87125,0,32.094,0,32.094,0.007,0,0.007,22.344,1.474,-22.295,0.02003,695.697
,129982500,0,2036,0,691.059,25.5,129.9825,9.7822512,0.997171376,,-5.270527489,-2.492468357,,693.551,159.9675,0,32.094,0,32.094,0.007,0,0.007,22.344,1.476,-22.295,0.020029,693.551
,130048750,0,2048,0,691.94,25.5,130.04875,9.7822512,0.997171376,,5.89340244,0.534380427,,691.406,160.06375,0,32.094,0,32.094,0.007,0,0.007,22.343,1.477,-22.294,0.020028,691.406
,130115000,0,2060,0,689.683,25.5,130.115,9.7822512,0.997171376,,18.7872634,0.423366556,,689.26,160.16,0,32.094,0,32.094,0.007,0,0.007,22.342,1.478,-22.293,0.020027,689.26
,130181250,0,2048,0,689.09,25.5,130.18125,9.7822512,0.997171376,,6.48009721,1.975682249,,687.114,160.25625,0,32.094,0,32.094,0.007,0,0.007,22.342,1.48,-22.293,0.020027,687.114
,130247500,0,2036,0,685.465,25.5,130.2475,9.7822512,0.997171376,,-6.072141458,0.495598617,,684.969,160.3525,0,32.094,0,32.094,0.007,0,0.007,22.341,1.481,-22.292,0.020026,684.969
,130313750,0,2043,0,681.406,25.5,130.31375,9.7822512,0.997171376,,1.534851718,-1.416921542,,682.823,160.44875,0,32.094,0,32.094,0.007,0,0.007,22.341,1.483,-22.291,0.020025,682.823
,130380000,0,2043,0,681.813,25.5,130.38,9.7822512,0.997171376,,1.629861051,1.136486548,,680.677,160.545,0,32.094,0,32.094,0.007,0,0.007,22.34,1.484,-22.291,0.020025,680.677
,130446250,0,2040,0,677.443,25.5,130.44625,9.7822512,0.997171376,,-1.428508908,-1.089098782,,678.532,160.64125,0,32.094,0,32.094,0.007,0,0.007,22.339,1.485,-22.29,0.020024,678.532
,130512500,0,2036,0,674.562,25.5,130.5125,9.7822512,0.997171376,,-5.748909097,-1.824913063,,676.387,160.7375,0,32.094,0,32.094,0.007,0,0.007,22.339,1.487,-22.289,0.020023,676.387
,130578750,0,2039,0,674.717,25.5,130.57875,9.7822512,0.997171376,,-2.502159344,0.475797134,,674.241,160.83375,0,32.094,0,32.094,0.007,0,0.007,22.338,1.488,-22.289,0.020023,674.241
,130645000,0,2045,0,673.591,25.5,130.645,9.7822512,0.997171376,,3.705125783,1.495297896,,672.096,160.93,0,32.094,0,32.094,0.007,0,0.007,22.338,1.49,-22.288,0.020022,672.096
,130711250,0,2022,0,670.87,25.5,130.71125,9.7822512,0.997171376,,-19.94265936,0.919045052,,669.951,161.02625,0,32.094,0,32.094,0.007,0,0.007,22.337,1.491,-22.287,0.020021,669.951
,130777500,0,2045,0,670.798,25.5,130.7775,9.7822512,0.997171376,,3.631106885,2.991898824,,667.806,161.1225,0,32.094,0,32.094,0.007,0,0.007,22.336,1.492,-22.286,0.020021,667.806
,130843750,0,2019,0,668.16,25.5,130.84375,9.7822512,0.997171376,,-22.28141283,2.49930142,,665.661,161.21875,0,32.094,0,32.094,0.007,0,0.007,22.336,1.494,-22.286,0.02002,665.661
,130910000,0,2043,0,663.036,25.5,130.91,9.7822512,0.997171376,,1.450096745,-0.480210608,,663.516,161.315,0,32.094,0,32.094,0.007,0,0.007,22.335,1.495,-22.285,0.020019,663.516
,130976250,0,2051,0,659.214,25.5,130.97625,9.7822512,0.997171376,,9.288037407,-2.157487706,,661.371,161.41125,0,32.094,0,32.094,0.007,0,0.007,22.335,1.497,-22.284,0.020019,661.371
,131042500,0,2042,0,661.758,25.5,131.0425,9.7822512,0.997171376,,0.775206529,2.532019465,,659.226,161.5075,0,32.094,0,32.094,0.007,0,0.007,22.334,1.498,-22.284,0.020018,659.226
,131108750,0,2031,0,659.004,25.5,131.10875,9.7822512,0.997171376,,-10.38132496,1.922767645,,657.081,161.60375,0,32.094,0,32.094,0.007,0,0.007,22.333,1.5,-22.283,0.020017,657.081
,131175000,0,2033,0,650.709,25.5,131.175,9.7822512,0.997171376,,-8.915729673,-4.228361448,,654.937,161.7,0,32.094,0,32.094,0.007,0,0.007,22.333,1.501,-22.282,0.020016,654.937
,131241250,0,2025,0,654.595,25.5,131.24125,9.7822512,0.997171376,,-16.85073564,1.802824268,,652.792,161.79625,0,32.094,0,32.094,0.007,0,0.007,22.332,1.502,-22.282,0.020016,652.792
,131307500,0,2041,0,649.923,25.5,131.3075,9.7822512,0.997171376,,-0.575054055,-0.723923393,,650.647,161.8925,0,32.094,0,32.094,0.007,0,0.007,22.332,1.504,-22.281,0.020015,650.647
,131373750,0,2046,0,646.483,25.5,131.37375,9.7822512,0.997171376,,4.78928091,-2.020328693,,648.503,161.98875,0,32.094,0,32.094,0.007,0,0.007,22.331,1.505,-22.28,0.020014,648.503
,131440000,0,2051,0,646.856,25.5,131.44,9.7822512,0.997171376,,9.682339236,0.496636323,,646.359,162.085,0,32.094,0,32.094,0.007,0,0.007,22.33,1.507,-22.279,0.020014,646.359
,131506250,0,2052,0,645.33,25.5,131.50625,9.7822512,0.997171376,,10.33625887,1.116236364,,644.214,162.18125,0,32.094,0,32.094,0.007,0,0.007,22.33,1.508,-22.279,0.020013,644.214
,131572500,0,2039,0,638.802,25.5,131.5725,9.7822512,0.997171376,,-2.64649699,-3.268199474,,642.07,162.2775,0,32.094,0,32.094,0.007,0,0.007,22.329,1.509,-22.278,0.020012,642.07
,131638750,0,2040,0,639.327,25.5,131.63875,9.7822512,0.997171376,,-1.322140652,-0.599168608,,639.926,162.37375,0,32.094,0,32.094,0.007,0,0.007,22.329,1.511,-22.277,0.020012,639.926
,131705000,0,2053,0,634.815,25.5,131.705,9.7822512,0.997171376,,10.91114718,-2.96673933,,637.782,162.47,0,32.094,0,32.094,0.007,0,0.007,22.328,1.512,-22.277,0.020011,637.782
,131771250,0,2036,0,636.991,25.5,131.77125,9.7822512,0.997171376,,-5.458064838,1.353938281,,635.637,162.56625,0,32.094,0,32.094,0.007,0,0.007,22.327,1.514,-22.276,0.02001,635.637
,131837500,0,2035,0,632.272,25.5,131.8375,9.7822512,0.997171376,,-7.09316039,-1.221447371,,633.493,162.6625,0,32.094,0,32.094,0.007,0,0.007,22.327,1.515,-22.275,0.02001,633.493
,131903750,0,2045,0,631.252,25.5,131.90375,9.7822512,0.997171376,,2.840698616,-0.096899199,,631.349,162.75875,0,32.094,0,32.094,0.007,0,0.007,22.326,1.516,-22.275,0.020009,631.349
,131970000,0,2051,0,630.001,25.5,131.97,9.7822512,0.997171376,,9.493156469,0.79522899,,629.206,162.855,0,32.094,0,32.094,0.007,0,0.007,22.326,1.518,-22.274,0.020008,629.206
,132036250,0,2066,0,624.623,25.5,132.03625,9.7822512,0.997171376,,23.99419394,-2.439378487,,627.062,162.95125,0,32.094,0,32.094,0.007,0,0.007,22.325,1.519,-22.273,0.020008,627.062
,132102500,0,2016,0,625.038,25.5,132.1025,9.7822512,0.997171376,,-25.56116862,0.119525271,,624.918,163.0475,0,32.094,0,32.094,0.007,0,0.007,22.324,1.521,-22.273,0.020007,624.918
,132168750,0,2068,0,624.901,25.5,132.16875,9.7822512,0.997171376,,26.73231464,2.126863867,,622.774,163.14375,0,32.094,0,32.094,0.007,0,0.007,22.324,1.522,-22.272,0.020006,622.774
,132235000,0,2037,0,622.528,25.5,132.235,9.7822512,0.997171376,,-4.684700656,1.897453021,,620.631,163.24,0,32.094,0,32.094,0.007,0,0.007,22.323,1.524,-22.271,0.020006,620.631
,132301250,0,2042,0,621.305,25.5,132.30125,9.7822512,0.997171376,,0.329448132,2.818235742,,618.487,163.33625,0,32.094,0,32.094,0.007,0,0.007,22.323,1.525,-22.27,0.020005,618.487
,132367500,0,2049,0,615.181,25.5,132.3675,9.7822512,0.997171376,,7.665518669,-1.162978248,,616.344,163.4325,0,32.094,0,32.094,0.007,0,0.007,22.322,1.526,-22.27,0.020004,616.344
,132433750,0,2085,0,613.707,25.5,132.43375,9.7822512,0.997171376,,43.65147821,-0.493274177,,614.2,163.52875,0,32.094,0,32.094,0.007,0,0.007,22.321,1.528,-22.269,0.020004,614.2
,132500000,0,2062,0,611.998,25.5,132.5,9.7822512,0.997171376,,20.31102473,-0.059179387,,612.057,163.625,0,32.094,0,32.094,0.007,0,0.007,22.321,1.529,-22.268,0.020003,612.057
,132566250,0,2050,0,612.733,25.5,132.56625,9.7822512,0.997171376,,7.950331852,2.819215455,,609.914,163.72125,0,32.094,0,32.094,0.007,0,0.007,22.32,1.531,-22.268,0.020002,609.914
,132632500,0,2035,0,605.048,25.5,132.6325,9.7822512,0.997171376,,-6.584441881,-2.721921953,,607.77,163.8175,0,32.094,0,32.094,0.007,0,0.007,22.32,1.532,-22.267,0.020001,607.77
,132698750,0,2029,0,602.813,25.5,132.69875,9.7822512,0.997171376,,-12.75203045,-2.813605093,,605.627,163.91375,0,32.094,0,32.094,0.007,0,0.007,22.319,1.533,-22.266,0.020001,605.627
,132765000,0,2049,0,602.167,25.5,132.765,9.7822512,0.997171376,,6.798529091,-1.316885049,,603.484,164.01,0,32.094,0,32.094,0.007,0,0.007,22.318,1.535,-22.266,0.02,603.484
,132831250,0,2048,0,599.426,25.5,132.83125,9.7822512,0.997171376,,5.97681182,-1.915332517,,601.341,164.10625,0,32.094,0,32.094,0.007,0,0.007,22.318,1.536,-22.265,0.019999,601.341
,132897500,0,2027,0,596.122,25.5,132.8975,9.7822512,0.997171376,,-14.6032992,-3.076078737,,599.198,164.2025,0,32.094,0,32.094,0.007,0,0.007,22.317,1.538,-22.264,0.019999,599.198
,132963750,0,2032,0,596.839,25.5,132.96375,9.7822512,0.997171376,,-9.949621277,-0.216111717,,597.055,164.29875,0,32.094,0,32.094,0.007,0,0.007,22.317,1.539,-22.264,0.019998,597.055
,133030000,0,2073,0,593.785,25.5,133.03,9.7822512,0.997171376,,30.84268977,-1.126974018,,594.912,164.395,0,32.094,0,32.094,0.007,0,0.007,22.316,1.54,-22.263,0.019997,594.912
,133096250,0,2043,0,592.298,25.5,133.09625,9.7822512,0.997171376,,1.400194752,-0.471752473,,592.77,164.49125,0,32.094,0,32.094,0.007,0,0.007,22.315,1.542,-22.262,0.019997,592.77
,133162500,0,2060,0,588.959,25.5,133.1625,9.7822512,0.997171376,,18.74552967,-1.667552145,,590.627,164.5875,0,32.094,0,32.094,0.007,0,0.007,22.315,1.543,-22.261,0.019996,590.627
,133228750,0,2044,0,590.354,25.5,133.22875,9.7822512,0.997171376,,2.484952411,1.870256392,,588.484,164.68375,0,32.094,0,32.094,0.007,0,0.007,22.314,1.545,-22.261,0.019995,588.484
,133295000,0,2032,0,581.754,25.5,133.295,9.7822512,0.997171376,,-9.809066634,-4.587656318,,586.342,164.78,0,32.094,0,32.094,0.007,0,0.007,22.314,1.546,-22.26,0.019995,586.342
,133361250,0,2025,0,582.581,25.5,133.36125,9.7822512,0.997171376,,-17.06573958,-1.618060622,,584.199,164.87625,0,32.094,0,32.094,0.007,0,0.007,22.313,1.547,-22.259,0.019994,584.199
,133427500,0,2075,0,583.968,25.5,133.4275,9.7822512,0.997171376,,33.26126728,1.910935366,,582.057,164.9725,0,32.094,0,32.094,0.007,0,0.007,22.312,1.549,-22.259,0.019993,582.057
,133493750,0,2039,0,582.622,25.5,133.49375,9.7822512,0.997171376,,-2.625819304,2.708478989,,579.914,165.06875,0,32.094,0,32.094,0.007,0,0.007,22.312,1.55,-22.258,0.019993,579.914
,133560000,0,2052,0,578.23,25.5,133.56,9.7822512,0.997171376,,10.12443402,0.458487497,,577.772,165.165,0,32.094,0,32.094,0.007,0,0.007,22.311,1.552,-22.257,0.019992,577.772
,133626250,0,2065,0,578.046,25.5,133.62625,9.7822512,0.997171376,,23.23656643,2.415710431,,575.63,165.26125,0,32.094,0,32.094,0.007,0,0.007,22.311,1.553,-22.257,0.019991,575.63
,133692500,0,2034,0,568.95,25.5,133.6925,9.7822512,0.997171376,,-8.096638318,-4.538159595,,573.488,165.3575,0,32.094,0,32.094,0.007,0,0.007,22.31,1.555,-22.256,0.019991,573.488
,133758750,0,2023,0,571.236,25.5,133.75875,9.782556,0.997202446,,-18.39270485,-0.110128535,,571.346,165.45375,0,32.095,0,32.095,0.007,0,0.007,22.31,1.556,-22.255,0.01999,571.346
,133825000,0,2057,0,568.329,25.5,133.825,9.782556,0.997202446,,14.92036577,-0.874598822,,569.204,165.55,0,32.095,0,32.095,0.007,0,0.007,22.309,1.557,-22.254,0.019989,569.204
,133891250,0,2020,0,565.447,25.5,133.89125,9.782556,0.997202446,,-22.19260282,-1.615155851,,567.062,165.64625,0,32.095,0,32.095,0.007,0,0.007,22.308,1.559,-22.254,0.019989,567.062
,133957500,0,2045,0,564.306,25.5,133.9575,9.782556,0.997202446,,3.156058023,-0.61406896,,564.92,165.7425,0,32.095,0,32.095,0.007,0,0.007,22.308,1.56,-22.253,0.019988,564.92
,134023750,0,2059,0,563.916,25.5,134.02375,9.782556,0.997202446,,17.51561226,1.138152177,,562.778,165.83875,0,32.095,0,32.095,0.007,0,0.007,22.307,1.562,-22.252,0.019987,562.778
,134090000,0,2081,0,564.566,25.5,134.09,9.782556,0.997202446,,39.24563542,3.930028112,,560.636,165.935,0,32.095,0,32.095,0.007,0,0.007,22.307,1.563,-22.252,0.019987,560.636
,134156250,0,2044,0,558.778,25.5,134.15625,9.782556,0.997202446,,2.718633042,0.282743088,,558.495,166.03125,0,32.095,0,32.095,0.007,0,0.007,22.306,1.564,-22.251,0.019986,558.495
,134222500,0,2013,0,561.484,25.5,134.2225,9.782556,0.997202446,,-28.66276131,5.131457165,,556.353,166.1275,0,32.095,0,32.095,0.007,0,0.007,22.305,1.566,-22.25,0.019985,556.353
,134288750,0,2010,0,555.668,25.5,134.28875,9.782556,0.997202446,,-32.12774643,1.456675978,,554.211,166.22375,0,32.095,0,32.095,0.007,0,0.007,22.305,1.567,-22.25,0.019984,554.211
,134355000,0,2035,0,554.332,25.5,134.355,9.782556,0.997202446,,-6.595067736,2.26184026,,552.07,166.32,0,32.095,0,32.095,0.007,0,0.007,22.304,1.569,-22.249,0.019984,552.07
,134421250,0,2045,0,550.959,25.5,134.42125,9.782556,0.997202446,,3.454717458,1.031196134,,549.928,166.41625,0,32.095,0,32.095,0.007,0,0.007,22.304,1.57,-22.248,0.019983,549.928
,134487500,0,1999,0,548.635,25.5,134.4875,9.782556,0.997202446,,-42.48720839,0.84764132,,547.787,166.5125,0,32.095,0,32.095,0.007,0,0.007,22.303,1.571,-22.248,0.019982,547.787
,134553750,0,2013,0,544.657,25.5,134.55375,9.782556,0.997202446,,-28.31018321,-0.98896378,,545.646,166.60875,0,32.095,0,32.095,0.007,0,0.007,22.302,1.573,-22.247,0.019982,545.646
,134620000,0,2017,0,544.577,25.5,134.62,9.782556,0.997202446,,-25.12690712,1.071763455,,543.505,166.705,0,32.095,0,32.095,0.007,0,0.007,22.302,1.574,-22.246,0.019981,543.505
,134686250,0,2034,0,536.796,25.5,134.68625,9.782556,0.997202446,,-7.889275396,-4.567149074,,541.363,166.80125,0,32.095,0,32.095,0.007,0,0.007,22.301,1.576,-22.245,0.01998,541.363
,134752500,0,2033,0,540.211,25.5,134.7525,9.782556,0.997202446,,-8.7878412,0.989372738,,539.222,166.8975,0,32.095,0,32.095,0.007,0,0.007,22.301,1.577,-22.245,0.01998,539.222
,134818750,0,2036,0,537.136,25.5,134.81875,9.782556,0.997202446,,-6.199302356,0.054986064,,537.081,166.99375,0,32.095,0,32.095,0.007,0,0.007,22.3,1.578,-22.244,0.019979,537.081
,134885000,0,2049,0,536.98,25.5,134.885,9.782556,0.997202446,,7.430826719,2.039952021,,534.94,167.09,0,32.095,0,32.095,0.007,0,0.007,22.299,1.58,-22.243,0.019978,534.94
,134951250,0,2061,0,531.355,25.5,134.95125,9.782556,0.997202446,,19.36971194,-1.44471697,,532.8,167.18625,0,32.095,0,32.095,0.007,0,0.007,22.299,1.581,-22.243,0.019978,532.8
,135017500,0,2053,0,528.508,25.5,135.0175,9.782556,0.997202446,,11.1763317,-2.151442939,,530.659,167.2825,0,32.095,0,32.095,0.007,0,0.007,22.298,1.583,-22.242,0.019977,530.659
,135083750,0,2026,0,528.408,25.5,135.08375,9.782556,0.997202446,,-15.90961693,-0.110171799,,528.518,167.37875,0,32.095,0,32.095,0.007,0,0.007,22.298,1.584,-22.241,0.019976,528.518
,135150000,0,2040,0,525.797,25.5,135.15,9.782556,0.997202446,,-1.842754603,-0.579696055,,526.377,167.475,0,32.095,0,32.095,0.007,0,0.007,22.297,1.586,-22.241,0.019976,526.377
,135216250,0,2045,0,522.36,25.5,135.21625,9.782556,0.997202446,,3.604380262,-1.877006382,,524.237,167.57125,0,32.095,0,32.095,0.007,0,0.007,22.296,1.587,-22.24,0.019975,524.237
,135282500,0,2047,0,522.248,25.5,135.2825,9.782556,0.997202446,,5.022344027,0.152496406,,522.096,167.6675,0,32.095,0,32.095,0.007,0,0.007,22.296,1.588,-22.239,0.019974,522.096
,135348750,0,2049,0,518.923,25.5,135.34875,9.782556,0.997202446,,6.879615473,-1.032524401,,519.956,167.76375,0,32.095,0,32.095,0.007,0,0.007,22.295,1.59,-22.239,0.019974,519.956
,135415000,0,2050,0,515.604,25.5,135.415,9.782556,0.997202446,,8.168128499,-2.210858564,,517.815,167.86,0,32.095,0,32.095,0.007,0,0.007,22.295,1.591,-22.238,0.019973,517.815
,135481250,0,2021,0,518.574,25.5,135.48125,9.782556,0.997202446,,-20.3989055,2.898741728,,515.675,167.95625,0,32.095,0,32.095,0.007,0,0.007,22.294,1.593,-22.237,0.019972,515.675
,135547500,0,2024,0,513.403,25.5,135.5475,9.782556,0.997202446,,-17.57315651,-0.131960121,,513.535,168.0525,0,32.095,0,32.095,0.007,0,0.007,22.294,1.594,-22.236,0.019972,513.535
,135613750,0,2059,0,511.853,25.5,135.61375,9.782556,0.997202446,,16.76336741,0.459069413,,511.394,168.14875,0,32.095,0,32.095,0.007,0,0.007,22.293,1.595,-22.236,0.019971,511.394
,135680000,0,2016,0,511.102,25.5,135.68,9.782556,0.997202446,,-26.03360019,1.847971415,,509.254,168.245,0,32.095,0,32.095,0.007,0,0.007,22.292,1.597,-22.235,0.01997,509.254
,135746250,0,2028,0,509.397,25.5,135.74625,9.782556,0.997202446,,-13.70942969,2.282959922,,507.114,168.34125,0,32.095,0,32.095,0.007,0,0.007,22.292,1.598,-22.234,0.01997,507.114
,135812500,0,2040,0,503.604,25.5,135.8125,9.782556,0.997202446,,-1.694022775,-1.369978848,,504.974,168.4375,0,32.095,0,32.095,0.007,0,0.007,22.291,1.6,-22.234,0.019969,504.974
,135878750,0,2034,0,504.342,25.5,135.87875,9.782556,0.997202446,,-8.010350892,1.508360756,,502.834,168.53375,0,32.095,0,32.095,0.007,0,0.007,22.291,1.601,-22.233,0.019968,502.834
,135945000,0,2035,0,499.871,25.5,135.945,9.782556,0.997202446,,-6.536770149,-0.823041917,,500.694,168.63,0,32.095,0,32.095,0.007,0,0.007,22.29,1.602,-22.232,0.019968,500.694
,136011250,0,2044,0,500.646,25.5,136.01125,9.782556,0.997202446,,2.061802103,2.092311328,,498.554,168.72625,0,32.095,0,32.095,0.007,0,0.007,22.289,1.604,-22.232,0.019967,498.554
,136077500,0,2042,0,493.204,25.5,136.0775,9.782556,0.997202446,,0.000240814,-3.211092471,,496.415,168.8225,0,32.095,0,32.095,0.007,0,0.007,22.289,1.605,-22.231,0.019966,496.415
,136143750,0,2042,0,493.059,25.5,136.14375,9.782556,0.997202446,,0.623316889,-1.216152488,,494.275,168.91875,0,32.095,0,32.095,0.007,0,0.007,22.288,1.607,-22.23,0.019966,494.275
,136210000,0,2023,0,493.187,25.5,136.21,9.782556,0.997202446,,-18.79460876,1.052311906,,492.135,169.015,0,32.095,0,32.095,0.007,0,0.007,22.288,1.608,-22.23,0.019965,492.135
,136276250,0,2016,0,489.641,25.5,136.27625,9.782556,0.997202446,,-25.40473358,-0.354799649,,489.996,169.11125,0,32.095,0,32.095,0.007,0,0.007,22.287,1.609,-22.229,0.019964,489.996
,136342500,0,2036,0,484.897,25.5,136.3425,9.782556,0.997202446,,-5.977564341,-2.958955214,,487.856,169.2075,0,32.095,0,32.095,0.007,0,0.007,22.286,1.611,-22.228,0.019964,487.856
,136408750,0,2065,0,487.806,25.5,136.40875,9.782556,0.997202446,,23.0511171,2.088997122,,485.717,169.30375,0,32.095,0,32.095,0.007,0,0.007,22.286,1.612,-22.227,0.019963,485.717
,136475000,0,2029,0,483.082,25.5,136.475,9.782556,0.997202446,,-12.82599531,-0.494577354,,483.577,169.4,0,32.095,0,32.095,0.007,0,0.007,22.285,1.614,-22.227,0.019962,483.577
,136541250,0,2046,0,479.082,25.5,136.54125,9.782556,0.997202446,,4.112410236,-2.356328411,,481.438,169.49625,0,32.095,0,32.095,0.007,0,0.007,22.285,1.615,-22.226,0.019962,481.438
,136607500,0,2014,0,482.87,25.5,136.6075,9.782556,0.997202446,,-27.75946679,3.570662161,,479.299,169.5925,0,32.095,0,32.095,0.007,0,0.007,22.284,1.616,-22.225,0.019961,479.299
,136673750,0,2050,0,477.792,25.5,136.67375,9.782556,0.997202446,,8.058931823,0.631925935,,477.16,169.68875,0,32.095,0,32.095,0.007,0,0.007,22.284,1.618,-22.225,0.01996,477.16
,136740000,0,2039,0,474.728,25.5,136.74,9.782556,0.997202446,,-2.927392795,-0.293495626,,475.021,169.785,0,32.095,0,32.095,0.007,0,0.007,22.283,1.619,-22.224,0.019959,475.021
,136806250,0,2005,0,475.337,25.5,136.80625,9.782556,0.997202446,,-36.95342692,2.455113712,,472.882,169.88125,0,32.095,0,32.095,0.007,0,0.007,22.282,1.621,-22.223,0.019959,472.882
,136872500,0,2062,0,468.569,25.5,136.8725,9.782556,0.997202446,,20.50863441,-2.17399851,,470.743,169.9775,0,32.095,0,32.095,0.007,0,0.007,22.282,1.622,-22.223,0.019958,470.743
,136938750,0,2046,0,466.476,25.5,136.93875,9.782556,0.997202446,,4.103371208,-2.12839573,,468.604,170.07375,0,32.095,0,32.095,0.007,0,0.007,22.281,1.623,-22.222,0.019957,468.604
,137005000,0,2057,0,465.837,25.5,137.005,9.782556,0.997202446,,14.90404439,-0.628300727,,466.465,170.17,0,32.095,0,32.095,0.007,0,0.007,22.281,1.625,-22.221,0.019957,466.465
,137071250,0,2025,0,463.226,25.5,137.07125,9.782556,0.997202446,,-16.73126493,-1.100272158,,464.326,170.26625,0,32.095,0,32.095,0.007,0,0.007,22.28,1.626,-22.221,0.019956,464.326
,137137500,0,2044,0,462.347,25.5,137.1375,9.782556,0.997202446,,2.570102279,0.158944015,,462.188,170.3625,0,32.095,0,32.095,0.007,0,0.007,22.279,1.628,-22.22,0.019955,462.188
,137203750,0,2030,0,459.946,25.5,137.20375,9.782556,0.997202446,,-12.07660979,-0.103152607,,460.049,170.45875,0,32.095,0,32.095,0.007,0,0.007,22.279,1.629,-22.219,0.019955,460.049
,137270000,0,1998,0,459.131,25.5,137.27,9.782556,0.997202446,,-43.57586099,1.220500899,,457.91,170.555,0,32.095,0,32.095,0.007,0,0.007,22.278,1.63,-22.219,0.019954,457.91
,137336250,0,2057,0,453.003,25.5,137.33625,9.782556,0.997202446,,14.75564385,-2.768744691,,455.772,170.65125,0,32.095,0,32.095,0.007,0,0.007,22.278,1.632,-22.218,0.019953,455.772
,137402500,0,2035,0,455.038,25.5,137.4025,9.782556,0.997202446,,-6.372670765,1.404647039,,453.633,170.7475,0,32.095,0,32.095,0.007,0,0.007,22.277,1.633,-22.217,0.019953,453.633
